714124,13,1955.164956
714125,13.5,1955.167693
714126,12.7,1955.170431
714127,13,1955.173169
714128,13.4,1955.175907
714129,12.7,1955.178645
714130,11.1,1955.181383
714131,11.5,1955.18412
714132,12.4,1955.186858
714133,12.8,1955.189596
714134,13.5,1955.192334
714135,13.7,1955.195072
714136,12.9,1955.19781
714137,13.1,1955.200548
714138,13.9,1955.203285
714139,13.9,1955.206023
714140,14.1,1955.208761
714141,14,1955.211499
714142,14,1955.214237
714143,14.2,1955.216975
714144,13.8,1955.219713
714145,13.5,1955.22245
714146,13.8,1955.225188
714147,13.9,1955.227926
714148,13.5,1955.230664
714149,13.7,1955.233402
714150,13.9,1955.23614
714151,13.6,1955.238877
714152,14,1955.241615
714153,13.8,1955.244353
714154,13.2,1955.247091
714155,12.7,1955.249829
714156,13,1955.252567
714157,13,1955.255305
714158,12.8,1955.258042
714159,12.1,1955.26078
714160,12.2,1955.263518
714161,11.6,1955.266256
714162,11.9,1955.268994
714163,10.8,1955.271732
714164,11.8,1955.27447
714165,11.4,1955.277207
714166,11.4,1955.279945
714167,11.3,1955.282683
714168,10.5,1955.285421
714169,8.9,1955.288159
714170,9.6,1955.290897
714171,9.9,1955.293634
714172,9.8,1955.296372
714173,9.9,1955.29911
714174,9.8,1955.301848
714175,10.2,1955.304586
714176,10.7,1955.307324
714177,10.8,1955.310062
714178,10.1,1955.312799
714179,10,1955.315537
714180,10.3,1955.318275
714181,10.5,1955.321013
714182,10.2,1955.323751
714183,10,1955.326489
714184,9.9,1955.329227
714185,10.3,1955.331964
714186,10,1955.334702
714187,10.2,1955.33744
714188,10.4,1955.340178
714189,10.1,1955.342916
714190,9.8,1955.345654
714191,8.3,1955.348392
714192,8.5,1955.351129
714193,8.7,1955.353867
714194,8.4,1955.356605
714195,8.2,1955.359343
714196,8.5,1955.362081
714197,8.6,1955.364819
714198,8.5,1955.367556
714199,8.7,1955.370294
714200,8.4,1955.373032
714201,9.3,1955.37577
714202,8.9,1955.378508
714203,8.5,1955.381246
714204,9.1,1955.383984
714205,9,1955.386721
714206,8.5,1955.389459
714207,8.2,1955.392197
714208,8.4,1955.394935
714209,8,1955.397673
714210,7.3,1955.400411
714211,8,1955.403149
714212,8,1955.405886
714213,8.2,1955.408624
714214,8.3,1955.411362
714215,8.1,1955.4141
714216,7.8,1955.416838
714217,7.7,1955.419576
714218,7,1955.422313
714219,7.4,1955.425051
714220,7.2,1955.427789
714221,7.3,1955.430527
714222,7.8,1955.433265
714223,7.6,1955.436003
714224,7.5,1955.438741
714225,7.1,1955.441478
714226,7.2,1955.444216
714227,6.9,1955.446954
714228,6.6,1955.449692
714229,6.2,1955.45243
714230,6.4,1955.455168
714231,6.6,1955.457906
714232,6.8,1955.460643
714233,6.2,1955.463381
714234,6.1,1955.466119
714235,5.9,1955.468857
714236,5.5,1955.471595
714237,5.5,1955.474333
714238,6.5,1955.47707
