year	IPO Recon	13yrSpline	resids	Mean	Year	MacDonald PDO	13yrMcDonald	Mean	Vance IPO	Vance Mean	+0.5	-0.5	0
1351.0	0.67500	0.73000	-0.77200	0.47000	1351	-0.23418		0.12000	0.51200	0.11000	0.97000	-0.030000	0.0000
1352.0	0.34100	0.92600	-0.94300	0.47000	1352	-0.31579	-0.070000	0.12000	0.56000	0.11000	0.97000	-0.030000	0.0000
1353.0	0.68500	1.1350	-1.1500	0.47000	1353	0.01107	-0.065000	0.12000	0.59800	0.11000	0.97000	-0.030000	0.0000
1354.0	2.7610	1.3100	-1.3640	0.47000	1354	-0.00128	-0.057000	0.12000	0.62400	0.11000	0.97000	-0.030000	0.0000
1355.0	1.2310	1.3910	-1.3010	0.47000	1355	-0.06991	-0.052000	0.12000	0.64000	0.11000	0.97000	-0.030000	0.0000
1356.0	2.3470	1.3680	-1.2820	0.47000	1356	0.27163	-0.053000	0.12000	0.64700	0.11000	0.97000	-0.030000	0.0000
1357.0	2.2290	1.2470	-1.2580	0.47000	1357	0.03835	-0.061000	0.12000	0.64900	0.11000	0.97000	-0.030000	0.0000
1358.0	0.90000	1.0760	-0.79900	0.47000	1358	-0.62298	-0.066000	0.12000	0.64900	0.11000	0.97000	-0.030000	0.0000
1359.0	-0.77000	0.94800	-0.85100	0.47000	1359	0.21570	-0.053000	0.12000	0.65000	0.11000	0.97000	-0.030000	0.0000
1360.0	-0.74400	0.94100	-1.0720	0.47000	1360	0.10680	-0.028000	0.12000	0.65600	0.11000	0.97000	-0.030000	0.0000
1361.0	0.43100	1.0540	-1.3020	0.47000	1361	-0.10914	0.013000	0.12000	0.66500	0.11000	0.97000	-0.030000	0.0000
1362.0	2.8500	1.2040	-1.4650	0.47000	1362	-0.22706	0.077000	0.12000	0.67800	0.11000	0.97000	-0.030000	0.0000
1363.0	2.3780	1.2850	-1.3970	0.47000	1363	0.49876	0.16600	0.12000	0.69200	0.11000	0.97000	-0.030000	0.0000
1364.0	2.5020	1.2550	-1.0540	0.47000	1364	0.14652	0.27500	0.12000	0.70300	0.11000	0.97000	-0.030000	0.0000
1365.0	0.0030000	1.1370	-1.2700	0.47000	1365	0.21587	0.40400	0.12000	0.70500	0.11000	0.97000	-0.030000	0.0000
1366.0	0.18900	1.0000	-0.78900	0.47000	1366	0.44097	0.55100	0.12000	0.69600	0.11000	0.97000	-0.030000	0.0000
1367.0	0.48000	0.87600	1.4110	0.47000	1367	0.34306	0.70600	0.12000	0.67000	0.11000	0.97000	-0.030000	0.0000
1368.0	3.7810	0.75300	0.0040000	0.47000	1368	1.21089	0.84700	0.12000	0.62800	0.11000	0.97000	-0.030000	0.0000
1369.0	-1.7860	0.62400	1.2490	0.47000	1369	1.36036	0.94500	0.12000	0.56800	0.11000	0.97000	-0.030000	0.0000
1370.0	0.87900	0.56900	1.1860	0.47000	1370	1.18888	0.98100	0.12000	0.49200	0.11000	0.97000	-0.030000	0.0000
1371.0	-1.4600	0.60900	-0.18300	0.47000	1371	0.38121	0.96000	0.12000	0.40700	0.11000	0.97000	-0.030000	0.0000
1372.0	1.4460	0.73500	-1.9790	0.47000	1372	1.07359	0.89000	0.12000	0.31600	0.11000	0.97000	-0.030000	0.0000
1373.0	1.0110	0.87300	-2.0910	0.47000	1373	1.23196	0.76200	0.12000	0.23100	0.11000	0.97000	-0.030000	0.0000
1374.0	3.8840	0.95700	-1.0000	0.47000	1374	0.77554	0.57400	0.12000	0.15800	0.11000	0.97000	-0.030000	0.0000
1375.0	0.42900	0.96000	1.4160	0.47000	1375	0.48572	0.34400	0.12000	0.10800	0.11000	0.97000	-0.030000	0.0000
1376.0	-1.2300	0.95700	0.94700	0.47000	1376	-0.00532	0.10300	0.12000	0.087000	0.11000	0.97000	-0.030000	0.0000
1377.0	-0.027000	1.0100	1.0180	0.47000	1377	-0.53092	-0.11200	0.12000	0.098000	0.11000	0.97000	-0.030000	0.0000
1378.0	2.7370	1.0880	-1.5590	0.47000	1378	-0.00868	-0.27200	0.12000	0.14000	0.11000	0.97000	-0.030000	0.0000
1379.0	0.98600	1.1180	-1.4030	0.47000	1379	-1.44705	-0.35900	0.12000	0.20900	0.11000	0.97000	-0.030000	0.0000
1380.0	0.86400	1.0740	-1.0680	0.47000	1380	-0.92384	-0.36200	0.12000	0.29700	0.11000	0.97000	-0.030000	0.0000
1381.0	2.7880	0.94000	2.3660	0.47000	1381	0.23245	-0.30900	0.12000	0.39500	0.11000	0.97000	-0.030000	0.0000
1382.0	1.0920	0.70900	-2.9690	0.47000	1382	0.14688	-0.25800	0.12000	0.49200	0.11000	0.97000	-0.030000	0.0000
1383.0	-1.6470	0.44100	-0.036000	0.47000	1383	0.64391	-0.24400	0.12000	0.58000	0.11000	0.97000	-0.030000	0.0000
1384.0	0.48600	0.20700	-2.1410	0.47000	1384	-0.35537	-0.27700	0.12000	0.65300	0.11000	0.97000	-0.030000	0.0000
1385.0	1.0790	0.011000	0.96100	0.47000	1385	-0.78672	-0.33200	0.12000	0.70700	0.11000	0.97000	-0.030000	0.0000
1386.0	-0.14300	-0.14500	0.68200	0.47000	1386	-0.42915	-0.38000	0.12000	0.74200	0.11000	0.97000	-0.030000	0.0000
1387.0	-1.7090	-0.21600	3.6260	0.47000	1387	-0.44963	-0.41400	0.12000	0.75800	0.11000	0.97000	-0.030000	0.0000
1388.0	-0.69800	-0.16000	0.11500	0.47000	1388	-0.28687	-0.43000	0.12000	0.75600	0.11000	0.97000	-0.030000	0.0000
1389.0	0.66700	0.0030000	-1.7070	0.47000	1389	-0.65257	-0.42500	0.12000	0.74000	0.11000	0.97000	-0.030000	0.0000
1390.0	-1.0510	0.22900	-0.73000	0.47000	1390	-0.51335	-0.39400	0.12000	0.71300	0.11000	0.97000	-0.030000	0.0000
1391.0	0.94300	0.47900	1.7840	0.47000	1391	-0.69485	-0.34000	0.12000	0.67800	0.11000	0.97000	-0.030000	0.0000
1392.0	0.56400	0.67900	-0.16700	0.47000	1392	-0.25380	-0.27500	0.12000	0.63900	0.11000	0.97000	-0.030000	0.0000
1393.0	1.5040	0.76000	-0.37000	0.47000	1393	0.42311	-0.22500	0.12000	0.59900	0.11000	0.97000	-0.030000	0.0000
1394.0	3.1900	0.65800	1.6560	0.47000	1394	0.10559	-0.21400	0.12000	0.56100	0.11000	0.97000	-0.030000	0.0000
1395.0	1.1380	0.36000	0.25800	0.47000	1395	0.01156	-0.23600	0.12000	0.52600	0.11000	0.97000	-0.030000	0.0000
1396.0	-0.43100	-0.043000	-2.0780	0.47000	1396	-0.70801	-0.27000	0.12000	0.49600	0.11000	0.97000	-0.030000	0.0000
1397.0	-1.2550	-0.41100	0.42300	0.47000	1397	-0.61922	-0.28200	0.12000	0.47100	0.11000	0.97000	-0.030000	0.0000
1398.0	-1.5780	-0.61900	1.2240	0.47000	1398	-0.73654	-0.25900	0.12000	0.45200	0.11000	0.97000	-0.030000	0.0000
1399.0	-2.4040	-0.58400	-0.033000	0.47000	1399	-0.13930	-0.20500	0.12000	0.43800	0.11000	0.97000	-0.030000	0.0000
1400.0	-1.5640	-0.28400	-1.8990	0.47000	1400	0.16039	-0.14700	0.12000	0.43000	0.11000	0.97000	-0.030000	0.0000
1401.0	-1.0270	0.21800	-1.3900	0.47000	1401	0.19904	-0.10900	0.12000	0.42700	0.11000	0.97000	-0.030000	0.0000
1402.0	2.2180	0.78400	-0.59100	0.47000	1402	-0.23170	-0.10200	0.12000	0.42600	0.11000	0.97000	-0.030000	0.0000
1403.0	2.9450	1.2320	-2.7570	0.47000	1403	-0.27744	-0.12300	0.12000	0.42700	0.11000	0.97000	-0.030000	0.0000
1404.0	4.3230	1.4360	-0.96800	0.47000	1404	0.18353	-0.17300	0.12000	0.42600	0.11000	0.97000	-0.030000	0.0000
1405.0	1.8110	1.3740	-1.2840	0.47000	1405	-0.39187	-0.25500	0.12000	0.42100	0.11000	0.97000	-0.030000	0.0000
1406.0	-0.18700	1.1460	-0.11600	0.47000	1406	-0.23478	-0.36400	0.12000	0.41000	0.11000	0.97000	-0.030000	0.0000
1407.0	-0.58800	0.88200	1.8340	0.47000	1407	-0.60090	-0.49400	0.12000	0.39000	0.11000	0.97000	-0.030000	0.0000
1408.0	0.13800	0.65500	0.0080000	0.47000	1408	-0.50234	-0.63800	0.12000	0.36300	0.11000	0.97000	-0.030000	0.0000
1409.0	2.4050	0.46900	-1.3740	0.47000	1409	-0.76724	-0.78900	0.12000	0.32700	0.11000	0.97000	-0.030000	0.0000
1410.0	-1.5230	0.31100	-2.0400	0.47000	1410	-0.81286	-0.93500	0.12000	0.28400	0.11000	0.97000	-0.030000	0.0000
1411.0	-0.39400	0.21900	-2.2710	0.47000	1411	-1.25900	-1.0640	0.12000	0.23600	0.11000	0.97000	-0.030000	0.0000
1412.0	2.3800	0.17400	-3.0520	0.47000	1412	-0.61664	-1.1580	0.12000	0.18800	0.11000	0.97000	-0.030000	0.0000
1413.0	-0.074000	0.14000	-2.1780	0.47000	1413	-1.85822	-1.2020	0.12000	0.14200	0.11000	0.97000	-0.030000	0.0000
1414.0	-0.79400	0.15400	-1.6550	0.47000	1414	-1.79656	-1.1680	0.12000	0.10300	0.11000	0.97000	-0.030000	0.0000
1415.0	-1.1890	0.25500	1.4890	0.47000	1415	-1.10465	-1.0540	0.12000	0.077000	0.11000	0.97000	-0.030000	0.0000
1416.0	-0.24100	0.43400	2.0370	0.47000	1416	-0.96976	-0.88600	0.12000	0.068000	0.11000	0.97000	-0.030000	0.0000
1417.0	2.7160	0.61400	3.2350	0.47000	1417	-0.32569	-0.69900	0.12000	0.078000	0.11000	0.97000	-0.030000	0.0000
1418.0	2.1330	0.69800	0.63900	0.47000	1418	-0.27624	-0.52700	0.12000	0.10900	0.11000	0.97000	-0.030000	0.0000
1419.0	0.023000	0.67500	-1.3360	0.47000	1419	-0.50692	-0.39100	0.12000	0.16000	0.11000	0.97000	-0.030000	0.0000
1420.0	1.1780	0.59900	-1.6610	0.47000	1420	0.32884	-0.29800	0.12000	0.22600	0.11000	0.97000	-0.030000	0.0000
1421.0	0.77900	0.51600	-0.85200	0.47000	1421	-0.21786	-0.25400	0.12000	0.30300	0.11000	0.97000	-0.030000	0.0000
1422.0	-1.2910	0.49200	1.4390	0.47000	1422	-0.72113	-0.24100	0.12000	0.38100	0.11000	0.97000	-0.030000	0.0000
1423.0	-0.84600	0.59100	-2.5880	0.47000	1423	-0.12477	-0.23800	0.12000	0.45400	0.11000	0.97000	-0.030000	0.0000
1424.0	0.90300	0.80200	-1.6700	0.47000	1424	-0.02346	-0.24200	0.12000	0.51300	0.11000	0.97000	-0.030000	0.0000
1425.0	2.9180	1.0460	0.86000	0.47000	1425	-0.31821	-0.24700	0.12000	0.55100	0.11000	0.97000	-0.030000	0.0000
1426.0	0.86400	1.2500	-1.7980	0.47000	1426	-0.65134	-0.23800	0.12000	0.56300	0.11000	0.97000	-0.030000	0.0000
1427.0	0.67000	1.4090	-2.6770	0.47000	1427	-0.38650	-0.20700	0.12000	0.54800	0.11000	0.97000	-0.030000	0.0000
1428.0	2.6730	1.5130	-3.1760	0.47000	1428	0.32529	-0.16000	0.12000	0.50700	0.11000	0.97000	-0.030000	0.0000
1429.0	1.5430	1.5330	-2.2480	0.47000	1429	-0.05645	-0.11000	0.12000	0.44400	0.11000	0.97000	-0.030000	0.0000
1430.0	1.3500	1.4740	0.76800	0.47000	1430	-0.52237	-0.056000	0.12000	0.36500	0.11000	0.97000	-0.030000	0.0000
1431.0	0.28300	1.3520	0.30600	0.47000	1431	-0.02983	0.0090000	0.12000	0.27400	0.11000	0.97000	-0.030000	0.0000
1432.0	2.7670	1.1700	-1.6210	0.47000	1432	0.22930	0.073000	0.12000	0.17800	0.11000	0.97000	-0.030000	0.0000
1433.0	1.3890	0.90300	-0.19900	0.47000	1433	0.48375	0.12000	0.12000	0.080000	0.11000	0.97000	-0.030000	0.0000
1434.0	0.47800	0.57900	-0.27400	0.47000	1434	0.16676	0.14200	0.12000	-0.016000	0.11000	0.97000	-0.030000	0.0000
1435.0	-0.89800	0.26000	-2.0250	0.47000	1435	-0.01085	0.14800	0.12000	-0.10800	0.11000	0.97000	-0.030000	0.0000
1436.0	0.25800	-0.0040000	-1.3160	0.47000	1436	0.07384	0.14700	0.12000	-0.19500	0.11000	0.97000	-0.030000	0.0000
1437.0	-0.44500	-0.20400	0.63300	0.47000	1437	0.26848	0.14400	0.12000	-0.27500	0.11000	0.97000	-0.030000	0.0000
1438.0	-0.79600	-0.33300	2.7770	0.47000	1438	0.05215	0.14100	0.12000	-0.34500	0.11000	0.97000	-0.030000	0.0000
1439.0	-0.68600	-0.39500	0.78500	0.47000	1439	-0.03218	0.14000	0.12000	-0.40600	0.11000	0.97000	-0.030000	0.0000
1440.0	-1.2920	-0.41500	0.61100	0.47000	1440	-0.18317	0.14500	0.12000	-0.45300	0.11000	0.97000	-0.030000	0.0000
1441.0	0.22100	-0.44200	2.6410	0.47000	1441	0.55055	0.14300	0.12000	-0.48600	0.11000	0.97000	-0.030000	0.0000
1442.0	2.1080	-0.55300	1.6220	0.47000	1442	0.59925	0.11800	0.12000	-0.50400	0.11000	0.97000	-0.030000	0.0000
1443.0	0.25500	-0.78400	1.6600	0.47000	1443	0.09717	0.064000	0.12000	-0.50600	0.11000	0.97000	-0.030000	0.0000
1444.0	-1.8570	-1.0610	0.87000	0.47000	1444	-0.52121	0.0020000	0.12000	-0.49100	0.11000	0.97000	-0.030000	0.0000
1445.0	-3.0360	-1.2520	3.5450	0.47000	1445	-0.04252	-0.049000	0.12000	-0.46100	0.11000	0.97000	-0.030000	0.0000
1446.0	-3.2720	-1.2620	2.1770	0.47000	1446	-0.07312	-0.090000	0.12000	-0.41700	0.11000	0.97000	-0.030000	0.0000
1447.0	-0.44100	-1.0890	1.0920	0.47000	1447	-0.16304	-0.12300	0.12000	-0.36300	0.11000	0.97000	-0.030000	0.0000
1448.0	-1.5110	-0.81000	-0.56300	0.47000	1448	0.16556	-0.15200	0.12000	-0.30300	0.11000	0.97000	-0.030000	0.0000
1449.0	1.0920	-0.50500	0.28900	0.47000	1449	-0.04043	-0.17900	0.12000	-0.24500	0.11000	0.97000	-0.030000	0.0000
1450.0	-1.6010	-0.26200	-0.65700	0.47000	1450	-0.33519	-0.19400	0.12000	-0.19900	0.11000	0.97000	-0.030000	0.0000
1451.0	1.3060	-0.12400	-1.1460	0.47000	1451	-0.23796	-0.17800	0.12000	-0.17400	0.11000	0.97000	-0.030000	0.0000
1452.0	3.5050	-0.16000	-1.0000	0.47000	1452	-0.83630	-0.11900	0.12000	-0.18200	0.11000	0.97000	-0.030000	0.0000
1453.0	-2.0350	-0.36300	-1.4030	0.47000	1453	0.00691	-0.014000	0.12000	-0.23300	0.11000	0.97000	-0.030000	0.0000
1454.0	-1.5300	-0.59600	0.34200	0.47000	1454	0.26177	0.11400	0.12000	-0.33000	0.11000	0.97000	-0.030000	0.0000
1455.0	-1.4070	-0.75700	2.3910	0.47000	1455	0.71852	0.23500	0.12000	-0.47300	0.11000	0.97000	-0.030000	0.0000
1456.0	-0.97500	-0.80000	0.58100	0.47000	1456	0.58012	0.33300	0.12000	-0.65400	0.11000	0.97000	-0.030000	0.0000
1457.0	-1.5060	-0.71400	-1.6180	0.47000	1457	-0.01179	0.41100	0.12000	-0.85500	0.11000	0.97000	-0.030000	0.0000
1458.0	-0.25300	-0.50400	-3.0060	0.47000	1458	0.65467	0.48000	0.12000	-1.0580	0.11000	0.97000	-0.030000	0.0000
1459.0	-1.2010	-0.20600	-3.5400	0.47000	1459	0.84270	0.54300	0.12000	-1.2420	0.11000	0.97000	-0.030000	0.0000
1460.0	0.023000	0.13800	-1.0530	0.47000	1460	-0.00253	0.60600	0.12000	-1.3840	0.11000	0.97000	-0.030000	0.0000
1461.0	1.3470	0.44900	-2.4350	0.47000	1461	0.45687	0.68100	0.12000	-1.4710	0.11000	0.97000	-0.030000	0.0000
1462.0	3.1980	0.64800	-0.030000	0.47000	1462	1.12902	0.76200	0.12000	-1.4940	0.11000	0.97000	-0.030000	0.0000
1463.0	-0.33800	0.70400	-2.7790	0.47000	1463	1.60510	0.82800	0.12000	-1.4520	0.11000	0.97000	-0.030000	0.0000
1464.0	0.38500	0.68300	0.14800	0.47000	1464	0.34498	0.88100	0.12000	-1.3550	0.11000	0.97000	-0.030000	0.0000
1465.0	-1.3640	0.63200	2.3990	0.47000	1465	0.19008	0.94600	0.12000	-1.2170	0.11000	0.97000	-0.030000	0.0000
1466.0	1.2750	0.55700	-3.0660	0.47000	1466	0.92924	1.0310	0.12000	-1.0580	0.11000	0.97000	-0.030000	0.0000
1467.0	2.7960	0.39900	-2.4030	0.47000	1467	2.13951	1.1100	0.12000	-0.89500	0.11000	0.97000	-0.030000	0.0000
1468.0	0.32600	0.12600	-2.0070	0.47000	1468	0.81410	1.1560	0.12000	-0.74600	0.11000	0.97000	-0.030000	0.0000
1469.0	-0.065000	-0.19700	-1.2520	0.47000	1469	1.15264	1.1750	0.12000	-0.62100	0.11000	0.97000	-0.030000	0.0000
1470.0	-1.1730	-0.47500	-1.5060	0.47000	1470	1.18580	1.1690	0.12000	-0.52400	0.11000	0.97000	-0.030000	0.0000
1471.0	-2.6980	-0.61300	-0.11500	0.47000	1471	1.18117	1.1380	0.12000	-0.45300	0.11000	0.97000	-0.030000	0.0000
1472.0	-1.3550	-0.55900	-1.1160	0.47000	1472	1.62616	1.0820	0.12000	-0.40000	0.11000	0.97000	-0.030000	0.0000
1473.0	0.30600	-0.35100	-0.10100	0.47000	1473	0.82744	1.0070	0.12000	-0.35700	0.11000	0.97000	-0.030000	0.0000
1474.0	0.69800	-0.068000	0.94000	0.47000	1474	0.75522	0.93900	0.12000	-0.31300	0.11000	0.97000	-0.030000	0.0000
1475.0	-0.10100	0.23400	2.4890	0.47000	1475	0.69309	0.89900	0.12000	-0.26100	0.11000	0.97000	-0.030000	0.0000
1476.0	0.92600	0.53000	-1.3420	0.47000	1476	0.57276	0.89800	0.12000	-0.20000	0.11000	0.97000	-0.030000	0.0000
1477.0	0.41800	0.79300	-0.88300	0.47000	1477	0.91391	0.93800	0.12000	-0.12900	0.11000	0.97000	-0.030000	0.0000
1478.0	1.5660	1.0050	-2.8430	0.47000	1478	1.52028	1.0020	0.12000	-0.052000	0.11000	0.97000	-0.030000	0.0000
1479.0	1.0600	1.1410	-0.34000	0.47000	1479	0.82522	1.0790	0.12000	0.026000	0.11000	0.97000	-0.030000	0.0000
1480.0	2.4850	1.1930	1.1280	0.47000	1480	0.66163	1.1690	0.12000	0.10000	0.11000	0.97000	-0.030000	0.0000
1481.0	0.41800	1.1700	-1.3180	0.47000	1481	1.44989	1.2680	0.12000	0.16300	0.11000	0.97000	-0.030000	0.0000
1482.0	0.87200	1.1150	-1.6550	0.47000	1482	1.69329	1.3500	0.12000	0.21000	0.11000	0.97000	-0.030000	0.0000
1483.0	-0.35900	1.0580	-2.7050	0.47000	1483	1.54574	1.3940	0.12000	0.24000	0.11000	0.97000	-0.030000	0.0000
1484.0	1.5910	0.99800	-4.1700	0.47000	1484	1.51937	1.3970	0.12000	0.25200	0.11000	0.97000	-0.030000	0.0000
1485.0	2.8680	0.88600	-2.7150	0.47000	1485	1.32751	1.3620	0.12000	0.24600	0.11000	0.97000	-0.030000	0.0000
1486.0	0.58100	0.69900	-0.86700	0.47000	1486	0.99054	1.3000	0.12000	0.22500	0.11000	0.97000	-0.030000	0.0000
1487.0	-1.1900	0.49100	-0.26800	0.47000	1487	0.71146	1.2190	0.12000	0.19400	0.11000	0.97000	-0.030000	0.0000
1488.0	1.0940	0.31700	-0.89200	0.47000	1488	1.40538	1.1100	0.12000	0.15500	0.11000	0.97000	-0.030000	0.0000
1489.0	1.4150	0.17200	0.28000	0.47000	1489	2.12413	0.94600	0.12000	0.11500	0.11000	0.97000	-0.030000	0.0000
1490.0	-1.1940	0.079000	-0.13500	0.47000	1490	0.97606	0.71700	0.12000	0.077000	0.11000	0.97000	-0.030000	0.0000
1491.0	-1.6940	0.10000	0.99100	0.47000	1491	0.26723	0.46000	0.12000	0.044000	0.11000	0.97000	-0.030000	0.0000
1492.0	-0.20600	0.24700	0.33900	0.47000	1492	-0.39387	0.23100	0.12000	0.021000	0.11000	0.97000	-0.030000	0.0000
1493.0	2.7760	0.44900	1.5620	0.47000	1493	-0.68751	0.075000	0.12000	0.0090000	0.11000	0.97000	-0.030000	0.0000
1494.0	1.4830	0.62600	-0.68200	0.47000	1494	-0.24582	0.0080000	0.12000	0.0090000	0.11000	0.97000	-0.030000	0.0000
1495.0	-1.4110	0.78300	-0.38500	0.47000	1495	0.62810	0.0060000	0.12000	0.023000	0.11000	0.97000	-0.030000	0.0000
1496.0	0.65300	0.96000	-1.7940	0.47000	1496	0.45645	0.038000	0.12000	0.051000	0.11000	0.97000	-0.030000	0.0000
1497.0	0.92300	1.1230	-0.0060000	0.47000	1497	-0.81464	0.096000	0.12000	0.092000	0.11000	0.97000	-0.030000	0.0000
1498.0	3.1870	1.2010	1.1920	0.47000	1498	0.01805	0.18500	0.12000	0.14500	0.11000	0.97000	-0.030000	0.0000
1499.0	2.6480	1.1360	-1.0290	0.47000	1499	1.13138	0.27900	0.12000	0.21000	0.11000	0.97000	-0.030000	0.0000
1500.0	1.0900	0.94900	-2.6140	0.47000	1500	0.40407	0.34300	0.12000	0.28500	0.11000	0.97000	-0.030000	0.0000
1501.0	-1.2910	0.74100	-0.12100	0.47000	1501	0.38111	0.37700	0.12000	0.36600	0.11000	0.97000	-0.030000	0.0000
1502.0	-0.45700	0.60800	0.33300	0.47000	1502	0.05965	0.38700	0.12000	0.45000	0.11000	0.97000	-0.030000	0.0000
1503.0	0.15400	0.56700	-2.2350	0.47000	1503	0.87998	0.37700	0.12000	0.53100	0.11000	0.97000	-0.030000	0.0000
1504.0	2.0760	0.57300	-2.7410	0.47000	1504	0.64925	0.34600	0.12000	0.60300	0.11000	0.97000	-0.030000	0.0000
1505.0	0.63200	0.57000	-1.2500	0.47000	1505	0.08100	0.30900	0.12000	0.66000	0.11000	0.97000	-0.030000	0.0000
1506.0	-0.042000	0.55400	1.7480	0.47000	1506	-0.13866	0.29600	0.12000	0.69600	0.11000	0.97000	-0.030000	0.0000
1507.0	0.59600	0.53100	0.47800	0.47000	1507	0.02462	0.32600	0.12000	0.70900	0.11000	0.97000	-0.030000	0.0000
1508.0	0.88100	0.48600	-2.3710	0.47000	1508	0.04065	0.39800	0.12000	0.69800	0.11000	0.97000	-0.030000	0.0000
1509.0	0.086000	0.40600	-0.22700	0.47000	1509	0.99955	0.49400	0.12000	0.66500	0.11000	0.97000	-0.030000	0.0000
1510.0	0.40000	0.28900	0.16000	0.47000	1510	0.95796	0.58200	0.12000	0.61400	0.11000	0.97000	-0.030000	0.0000
1511.0	2.8690	0.12500	2.5870	0.47000	1511	0.51107	0.65300	0.12000	0.55000	0.11000	0.97000	-0.030000	0.0000
1512.0	-2.5510	-0.067000	2.2400	0.47000	1512	0.59931	0.71000	0.12000	0.47900	0.11000	0.97000	-0.030000	0.0000
1513.0	-1.0880	-0.19200	0.80800	0.47000	1513	0.58528	0.75600	0.12000	0.40800	0.11000	0.97000	-0.030000	0.0000
1514.0	0.31200	-0.22900	-1.5370	0.47000	1514	0.62089	0.78800	0.12000	0.34200	0.11000	0.97000	-0.030000	0.0000
1515.0	0.73500	-0.20500	-0.72600	0.47000	1515	0.78971	0.79200	0.12000	0.28500	0.11000	0.97000	-0.030000	0.0000
1516.0	-1.2830	-0.13000	-0.19000	0.47000	1516	1.08072	0.74800	0.12000	0.24100	0.11000	0.97000	-0.030000	0.0000
1517.0	-0.51900	0.018000	1.5840	0.47000	1517	1.57080	0.63600	0.12000	0.21200	0.11000	0.97000	-0.030000	0.0000
1518.0	0.33500	0.21900	-0.062000	0.47000	1518	0.48459	0.45800	0.12000	0.20000	0.11000	0.97000	-0.030000	0.0000
1519.0	0.82300	0.42800	-0.94500	0.47000	1519	0.23149	0.25200	0.12000	0.20700	0.11000	0.97000	-0.030000	0.0000
1520.0	2.2930	0.60100	-0.47900	0.47000	1520	-0.08317	0.066000	0.12000	0.23100	0.11000	0.97000	-0.030000	0.0000
1521.0	0.045000	0.72300	-0.31600	0.47000	1521	-1.11267	-0.054000	0.12000	0.27200	0.11000	0.97000	-0.030000	0.0000
1522.0	-0.18000	0.84100	-1.2290	0.47000	1522	-0.23226	-0.076000	0.12000	0.32600	0.11000	0.97000	-0.030000	0.0000
1523.0	0.97500	0.98300	-1.0570	0.47000	1523	-0.10141	-0.012000	0.12000	0.39000	0.11000	0.97000	-0.030000	0.0000
1524.0	0.77700	1.1310	1.2640	0.47000	1524	0.31242	0.11200	0.12000	0.46100	0.11000	0.97000	-0.030000	0.0000
1525.0	0.34600	1.2570	-4.2820	0.47000	1525	0.15472	0.26600	0.12000	0.53400	0.11000	0.97000	-0.030000	0.0000
1526.0	4.4030	1.3110	-2.8730	0.47000	1526	0.66385	0.42700	0.12000	0.60300	0.11000	0.97000	-0.030000	0.0000
1527.0	1.3900	1.2340	-1.3960	0.47000	1527	0.92308	0.57000	0.12000	0.66400	0.11000	0.97000	-0.030000	0.0000
1528.0	-1.8900	1.0740	-0.81300	0.47000	1528	1.00644	0.68200	0.12000	0.71200	0.11000	0.97000	-0.030000	0.0000
1529.0	2.3160	0.88400	-2.6410	0.47000	1529	0.48280	0.76900	0.12000	0.74200	0.11000	0.97000	-0.030000	0.0000
1530.0	1.2760	0.62500	-1.6180	0.47000	1530	0.80126	0.84600	0.12000	0.75200	0.11000	0.97000	-0.030000	0.0000
1531.0	2.1040	0.29000	-0.42900	0.47000	1531	0.82961	0.92500	0.12000	0.74000	0.11000	0.97000	-0.030000	0.0000
1532.0	-1.6580	-0.077000	0.42600	0.47000	1532	0.91638	1.0080	0.12000	0.70600	0.11000	0.97000	-0.030000	0.0000
1533.0	-2.4850	-0.37400	2.1930	0.47000	1533	0.77492	1.0950	0.12000	0.65600	0.11000	0.97000	-0.030000	0.0000
1534.0	0.14100	-0.55800	0.12900	0.47000	1534	1.30849	1.1790	0.12000	0.59200	0.11000	0.97000	-0.030000	0.0000
1535.0	-0.44700	-0.67200	0.018000	0.47000	1535	1.57502	1.2410	0.12000	0.52400	0.11000	0.97000	-0.030000	0.0000
1536.0	-0.28900	-0.75000	1.2500	0.47000	1536	1.26474	1.2670	0.12000	0.45800	0.11000	0.97000	-0.030000	0.0000
1537.0	1.1730	-0.80700	1.1090	0.47000	1537	1.27173	1.2550	0.12000	0.40100	0.11000	0.97000	-0.030000	0.0000
1538.0	-3.9950	-0.82200	0.69400	0.47000	1538	1.17013	1.2090	0.12000	0.35700	0.11000	0.97000	-0.030000	0.0000
1539.0	0.11300	-0.72600	4.6550	0.47000	1539	1.09405	1.1310	0.12000	0.33100	0.11000	0.97000	-0.030000	0.0000
1540.0	-0.21600	-0.54200	1.4570	0.47000	1540	1.79812	1.0210	0.12000	0.32300	0.11000	0.97000	-0.030000	0.0000
1541.0	-1.3750	-0.28400	-2.0800	0.47000	1541	0.69873	0.88700	0.12000	0.33300	0.11000	0.97000	-0.030000	0.0000
1542.0	-1.2750	0.040000	1.8020	0.47000	1542	0.18597	0.75900	0.12000	0.35900	0.11000	0.97000	-0.030000	0.0000
1543.0	2.2030	0.37300	0.42900	0.47000	1543	0.70567	0.66700	0.12000	0.39800	0.11000	0.97000	-0.030000	0.0000
1544.0	1.1970	0.62000	1.0090	0.47000	1544	0.33970	0.61600	0.12000	0.44800	0.11000	0.97000	-0.030000	0.0000
1545.0	2.4010	0.74400	-2.8760	0.47000	1545	0.65251	0.60400	0.12000	0.50500	0.11000	0.97000	-0.030000	0.0000
